nerve_leiden,cell_type_predicted,sample_id,n_cells
6,excitatory_neuron,MGH125,0
6,excitatory_neuron,MGH126,0
6,excitatory_neuron,ND3,0
6,excitatory_neuron,ND4,0
6,excitatory_neuron,ND8,0
6,excitatory_neuron,P234_JAK,0
6,excitatory_neuron,P294,0
6,excitatory_neuron,P317,0
6,excitatory_neuron,P322,0
6,excitatory_neuron,Patient_4,0
6,excitatory_neuron,R5,0
6,excitatory_neuron,SF4297,0
6,excitatory_neuron,SF6996,0
6,excitatory_neuron,SF9259R,0
6,excitatory_neuron,SF9259S,0
6,excitatory_neuron,SF10022,0
6,excitatory_neuron,SF10127,0
6,excitatory_neuron,SF11159,0
6,excitatory_neuron,SF11209,0
6,excitatory_neuron,SF11232,0
6,excitatory_neuron,SF11247,0
6,excitatory_neuron,SF11644,0
6,excitatory_neuron,SF11956,0
6,excitatory_neuron,SF11979,0
6,excitatory_neuron,SM006,0
6,excitatory_neuron,SM011,0
6,excitatory_neuron,SM012,0
6,excitatory_neuron,SM017,0
6,excitatory_neuron,SM018,0
6,excitatory_neuron,X154,0
6,excitatory_neuron,X192,0
6,excitatory_neuron,X194,0
6,excitatory_neuron,ndGBM-01,0
6,excitatory_neuron,ndGBM-02,0
6,excitatory_neuron,ndGBM-03,0
6,excitatory_neuron,ndGBM-04,0
6,excitatory_neuron,ndGBM-05,0
6,excitatory_neuron,ndGBM-06,0
6,excitatory_neuron,ndGBM-07,0
6,excitatory_neuron,ndGBM-08,0
6,excitatory_neuron,ndGBM-09,0
6,excitatory_neuron,ndGBM-11,0
6,excitatory_neuron,rGBM-01,0
6,excitatory_neuron,rGBM-02,0
6,excitatory_neuron,rGBM-03,0
6,excitatory_neuron,rGBM-04,0
6,inhibitory_neuron,3182,0
6,inhibitory_neuron,3282,0
6,inhibitory_neuron,3295,0
6,inhibitory_neuron,BT333,0
6,inhibitory_neuron,BT346,0
6,inhibitory_neuron,BT363,0
6,inhibitory_neuron,BT364,0
6,inhibitory_neuron,BT368,0
6,inhibitory_neuron,BT389,0
6,inhibitory_neuron,BT390,0
6,inhibitory_neuron,BT397,0
6,inhibitory_neuron,BT402,0
6,inhibitory_neuron,BT407,0
6,inhibitory_neuron,BT409,0
6,inhibitory_neuron,C3L-02705,0
6,inhibitory_neuron,C3L-03405,0
6,inhibitory_neuron,C3L-03968,0
6,inhibitory_neuron,C3N-00662,0
6,inhibitory_neuron,C3N-01334,0
6,inhibitory_neuron,C3N-01798,0
6,inhibitory_neuron,C3N-01814,0
6,inhibitory_neuron,C3N-01815,0
6,inhibitory_neuron,C3N-02181,0
6,inhibitory_neuron,C3N-02188,0
6,inhibitory_neuron,C3N-02190,0
6,inhibitory_neuron,C3N-02769,0
6,inhibitory_neuron,C3N-02783,0
6,inhibitory_neuron,C3N-02784,0
6,inhibitory_neuron,C3N-03184,0
6,inhibitory_neuron,C3N-03186,0
6,inhibitory_neuron,C3N-03188,0
6,inhibitory_neuron,E10,0
6,inhibitory_neuron,E100,0
6,inhibitory_neuron,G523,0
6,inhibitory_neuron,G549,0
6,inhibitory_neuron,G566,0
6,inhibitory_neuron,G583,0
6,inhibitory_neuron,G620,0
6,inhibitory_neuron,G637,0
6,inhibitory_neuron,G729,0
6,inhibitory_neuron,G799,0
6,inhibitory_neuron,G837,0
6,inhibitory_neuron,G851,0
6,inhibitory_neuron,G910,0
6,inhibitory_neuron,G945,0
6,inhibitory_neuron,G946,0
6,inhibitory_neuron,G967,0
6,inhibitory_neuron,G983,0
6,inhibitory_neuron,G1003,0
6,inhibitory_neuron,GSM4141788,0
6,inhibitory_neuron,GSM4141789,0
6,inhibitory_neuron,GSM4141790,0
6,inhibitory_neuron,JK124,0
6,inhibitory_neuron,JK125,0
6,inhibitory_neuron,JK134,0
6,inhibitory_neuron,JK136,0
6,inhibitory_neuron,JK142,0
6,inhibitory_neuron,JK153,0
6,inhibitory_neuron,JK156,0
6,inhibitory_neuron,JK163,0
6,inhibitory_neuron,LB3018T,0
6,inhibitory_neuron,LB3579T,0
6,inhibitory_neuron,LB3612T,0
6,inhibitory_neuron,LB3667T,0
6,inhibitory_neuron,LB3771T,0
6,inhibitory_neuron,LB3836T,0
6,inhibitory_neuron,LB3851T,0
6,inhibitory_neuron,LB3853T,0
6,inhibitory_neuron,LB3854T,0
6,inhibitory_neuron,LB3864T,0
6,inhibitory_neuron,LB3865T,0
6,inhibitory_neuron,LB3869T,0
6,inhibitory_neuron,LB3871T,0
6,inhibitory_neuron,LB3914T,0
6,inhibitory_neuron,LB3915T,0
6,inhibitory_neuron,LB3931T,0
6,inhibitory_neuron,LB3944T,0
6,inhibitory_neuron,LB4003T,0
6,inhibitory_neuron,LB4006T,0
6,inhibitory_neuron,LB4015T,0
6,inhibitory_neuron,LB4024T,0
6,inhibitory_neuron,LB4034T,0
6,inhibitory_neuron,LB4059T,0
6,inhibitory_neuron,LB4075T,0
6,inhibitory_neuron,LB4101T,0
6,inhibitory_neuron,LB4117T,0
6,inhibitory_neuron,LB4180T,0
6,inhibitory_neuron,MGH102,0
6,inhibitory_neuron,MGH105,0
6,inhibitory_neuron,MGH114,0
6,inhibitory_neuron,MGH115,0
6,inhibitory_neuron,MGH118,0
6,inhibitory_neuron,MGH124,0
6,inhibitory_neuron,MGH125,0
6,inhibitory_neuron,MGH126,0
6,inhibitory_neuron,ND3,0
6,inhibitory_neuron,ND4,0
6,inhibitory_neuron,ND8,0
6,inhibitory_neuron,P234_JAK,0
6,inhibitory_neuron,P294,0
6,inhibitory_neuron,P317,0
6,inhibitory_neuron,P322,0
6,inhibitory_neuron,Patient_4,0
6,inhibitory_neuron,R5,0
6,inhibitory_neuron,SF4297,0
6,inhibitory_neuron,SF6996,0
6,inhibitory_neuron,SF9259R,0
6,inhibitory_neuron,SF9259S,0
6,inhibitory_neuron,SF10022,0
6,inhibitory_neuron,SF10127,0
6,inhibitory_neuron,SF11159,0
6,inhibitory_neuron,SF11209,0
6,inhibitory_neuron,SF11232,0
6,inhibitory_neuron,SF11247,0
6,inhibitory_neuron,SF11644,0
6,inhibitory_neuron,SF11956,0
6,inhibitory_neuron,SF11979,0
6,inhibitory_neuron,SM006,0
6,inhibitory_neuron,SM011,0
6,inhibitory_neuron,SM012,0
6,inhibitory_neuron,SM017,0
6,inhibitory_neuron,SM018,0
6,inhibitory_neuron,X154,0
6,inhibitory_neuron,X192,0
6,inhibitory_neuron,X194,0
6,inhibitory_neuron,ndGBM-01,0
6,inhibitory_neuron,ndGBM-02,0
6,inhibitory_neuron,ndGBM-03,0
6,inhibitory_neuron,ndGBM-04,0
6,inhibitory_neuron,ndGBM-05,0
6,inhibitory_neuron,ndGBM-06,0
6,inhibitory_neuron,ndGBM-07,0
6,inhibitory_neuron,ndGBM-08,0
6,inhibitory_neuron,ndGBM-09,0
6,inhibitory_neuron,ndGBM-11,0
6,inhibitory_neuron,rGBM-01,0
6,inhibitory_neuron,rGBM-02,0
6,inhibitory_neuron,rGBM-03,0
6,inhibitory_neuron,rGBM-04,0
6,oligodendrocyte,3182,0
6,oligodendrocyte,3282,0
6,oligodendrocyte,3295,0
6,oligodendrocyte,BT333,3
6,oligodendrocyte,BT346,11
6,oligodendrocyte,BT363,16
6,oligodendrocyte,BT364,41
6,oligodendrocyte,BT368,3
6,oligodendrocyte,BT389,9
6,oligodendrocyte,BT390,18
6,oligodendrocyte,BT397,1
6,oligodendrocyte,BT402,15
6,oligodendrocyte,BT407,22
6,oligodendrocyte,BT409,7
6,oligodendrocyte,C3L-02705,12
6,oligodendrocyte,C3L-03405,3
6,oligodendrocyte,C3L-03968,5
6,oligodendrocyte,C3N-00662,26
6,oligodendrocyte,C3N-01334,9
6,oligodendrocyte,C3N-01798,10
6,oligodendrocyte,C3N-01814,16
6,oligodendrocyte,C3N-01815,62
6,oligodendrocyte,C3N-02181,1
6,oligodendrocyte,C3N-02188,0
6,oligodendrocyte,C3N-02190,95
6,oligodendrocyte,C3N-02769,12
6,oligodendrocyte,C3N-02783,21
6,oligodendrocyte,C3N-02784,215
6,oligodendrocyte,C3N-03184,6
6,oligodendrocyte,C3N-03186,89
6,oligodendrocyte,C3N-03188,100
6,oligodendrocyte,E10,0
6,oligodendrocyte,E100,0
6,oligodendrocyte,G523,356
6,oligodendrocyte,G549,0
6,oligodendrocyte,G566,4
6,oligodendrocyte,G583,190
6,oligodendrocyte,G620,0
6,oligodendrocyte,G637,0
6,oligodendrocyte,G729,24
6,oligodendrocyte,G799,1
6,oligodendrocyte,G837,1
6,oligodendrocyte,G851,10
6,oligodendrocyte,G910,12
6,oligodendrocyte,G945,3
6,oligodendrocyte,G946,6
6,oligodendrocyte,G967,2
6,oligodendrocyte,G983,36
6,oligodendrocyte,G1003,1
6,oligodendrocyte,GSM4141788,0
6,oligodendrocyte,GSM4141789,2
6,oligodendrocyte,GSM4141790,1
6,oligodendrocyte,JK124,0
6,oligodendrocyte,JK125,0
6,oligodendrocyte,JK134,0
6,oligodendrocyte,JK136,0
6,oligodendrocyte,JK142,6
6,oligodendrocyte,JK153,0
6,oligodendrocyte,JK156,1
6,oligodendrocyte,JK163,0
6,oligodendrocyte,LB3018T,0
6,oligodendrocyte,LB3579T,0
6,oligodendrocyte,LB3612T,0
6,oligodendrocyte,LB3667T,6
6,oligodendrocyte,LB3771T,0
6,oligodendrocyte,LB3836T,0
6,oligodendrocyte,LB3851T,0
6,oligodendrocyte,LB3853T,0
6,oligodendrocyte,LB3854T,0
6,oligodendrocyte,LB3864T,3
6,oligodendrocyte,LB3865T,0
6,oligodendrocyte,LB3869T,0
6,oligodendrocyte,LB3871T,0
6,oligodendrocyte,LB3914T,1
6,oligodendrocyte,LB3915T,0
6,oligodendrocyte,LB3931T,0
6,oligodendrocyte,LB3944T,0
6,oligodendrocyte,LB4003T,5
6,oligodendrocyte,LB4006T,0
6,oligodendrocyte,LB4015T,0
6,oligodendrocyte,LB4024T,0
6,oligodendrocyte,LB4034T,0
6,oligodendrocyte,LB4059T,2
6,oligodendrocyte,LB4075T,2
6,oligodendrocyte,LB4101T,0
6,oligodendrocyte,LB4117T,0
6,oligodendrocyte,LB4180T,0
6,oligodendrocyte,MGH102,0
6,oligodendrocyte,MGH105,0
6,oligodendrocyte,MGH114,0
6,oligodendrocyte,MGH115,0
6,oligodendrocyte,MGH118,0
6,oligodendrocyte,MGH124,0
6,oligodendrocyte,MGH125,5
6,oligodendrocyte,MGH126,3
6,oligodendrocyte,ND3,0
6,oligodendrocyte,ND4,0
6,oligodendrocyte,ND8,0
6,oligodendrocyte,P234_JAK,0
6,oligodendrocyte,P294,0
6,oligodendrocyte,P317,1
6,oligodendrocyte,P322,0
6,oligodendrocyte,Patient_4,0
6,oligodendrocyte,R5,0
6,oligodendrocyte,SF4297,0
6,oligodendrocyte,SF6996,20
6,oligodendrocyte,SF9259R,1
6,oligodendrocyte,SF9259S,0
6,oligodendrocyte,SF10022,10
6,oligodendrocyte,SF10127,0
6,oligodendrocyte,SF11159,1
6,oligodendrocyte,SF11209,2
6,oligodendrocyte,SF11232,0
6,oligodendrocyte,SF11247,1
6,oligodendrocyte,SF11644,0
6,oligodendrocyte,SF11956,1
6,oligodendrocyte,SF11979,0
6,oligodendrocyte,SM006,0
6,oligodendrocyte,SM011,3
6,oligodendrocyte,SM012,9
6,oligodendrocyte,SM017,1
6,oligodendrocyte,SM018,6
6,oligodendrocyte,X154,4
6,oligodendrocyte,X192,8
6,oligodendrocyte,X194,51
6,oligodendrocyte,ndGBM-01,6
6,oligodendrocyte,ndGBM-02,1
6,oligodendrocyte,ndGBM-03,0
6,oligodendrocyte,ndGBM-04,0
6,oligodendrocyte,ndGBM-05,0
6,oligodendrocyte,ndGBM-06,3
6,oligodendrocyte,ndGBM-07,9
6,oligodendrocyte,ndGBM-08,0
6,oligodendrocyte,ndGBM-09,0
6,oligodendrocyte,ndGBM-11,0
6,oligodendrocyte,rGBM-01,21
6,oligodendrocyte,rGBM-02,0
6,oligodendrocyte,rGBM-03,3
6,oligodendrocyte,rGBM-04,17
7,excitatory_neuron,3182,0
7,excitatory_neuron,3282,0
7,excitatory_neuron,3295,0
7,excitatory_neuron,BT333,0
7,excitatory_neuron,BT346,0
7,excitatory_neuron,BT363,0
7,excitatory_neuron,BT364,0
7,excitatory_neuron,BT368,0
7,excitatory_neuron,BT389,0
7,excitatory_neuron,BT390,0
7,excitatory_neuron,BT397,0
7,excitatory_neuron,BT402,0
7,excitatory_neuron,BT407,0
7,excitatory_neuron,BT409,0
7,excitatory_neuron,C3L-02705,0
7,excitatory_neuron,C3L-03405,0
7,excitatory_neuron,C3L-03968,0
7,excitatory_neuron,C3N-00662,0
7,excitatory_neuron,C3N-01334,0
7,excitatory_neuron,C3N-01798,0
7,excitatory_neuron,C3N-01814,0
7,excitatory_neuron,C3N-01815,0
7,excitatory_neuron,C3N-02181,0
7,excitatory_neuron,C3N-02188,0
7,excitatory_neuron,C3N-02190,0
7,excitatory_neuron,C3N-02769,0
7,excitatory_neuron,C3N-02783,0
7,excitatory_neuron,C3N-02784,0
7,excitatory_neuron,C3N-03184,0
7,excitatory_neuron,C3N-03186,0
7,excitatory_neuron,C3N-03188,0
7,excitatory_neuron,E10,0
7,excitatory_neuron,E100,0
7,excitatory_neuron,G523,0
7,excitatory_neuron,G549,0
7,excitatory_neuron,G566,0
7,excitatory_neuron,G583,0
7,excitatory_neuron,G620,0
7,excitatory_neuron,G637,0
7,excitatory_neuron,G729,0
7,excitatory_neuron,G799,0
7,excitatory_neuron,G837,0
7,excitatory_neuron,G851,0
7,excitatory_neuron,G910,0
7,excitatory_neuron,G945,0
7,excitatory_neuron,G946,0
7,excitatory_neuron,G967,0
7,excitatory_neuron,G983,0
7,excitatory_neuron,G1003,0
7,excitatory_neuron,GSM4141788,0
7,excitatory_neuron,GSM4141789,0
7,excitatory_neuron,GSM4141790,0
7,excitatory_neuron,JK124,0
7,excitatory_neuron,JK125,0
7,excitatory_neuron,JK134,0
7,excitatory_neuron,JK136,0
7,excitatory_neuron,JK142,0
7,excitatory_neuron,JK153,0
7,excitatory_neuron,JK156,0
7,excitatory_neuron,JK163,0
7,excitatory_neuron,LB3018T,0
7,excitatory_neuron,LB3579T,0
7,excitatory_neuron,LB3612T,0
7,excitatory_neuron,LB3667T,0
7,excitatory_neuron,LB3771T,0
7,excitatory_neuron,LB3836T,0
7,excitatory_neuron,LB3851T,0
7,excitatory_neuron,LB3853T,0
7,excitatory_neuron,LB3854T,0
7,excitatory_neuron,LB3864T,0
7,excitatory_neuron,LB3865T,0
7,excitatory_neuron,LB3869T,0
7,excitatory_neuron,LB3871T,0
7,excitatory_neuron,LB3914T,0
7,excitatory_neuron,LB3915T,0
7,excitatory_neuron,LB3931T,0
7,excitatory_neuron,LB3944T,0
7,excitatory_neuron,LB4003T,0
7,excitatory_neuron,LB4006T,0
7,excitatory_neuron,LB4015T,0
7,excitatory_neuron,LB4024T,0
7,excitatory_neuron,LB4034T,0
7,excitatory_neuron,LB4059T,0
7,excitatory_neuron,LB4075T,0
7,excitatory_neuron,LB4101T,0
7,excitatory_neuron,LB4117T,0
7,excitatory_neuron,LB4180T,0
7,excitatory_neuron,MGH102,0
7,excitatory_neuron,MGH105,0
7,excitatory_neuron,MGH114,0
7,excitatory_neuron,MGH115,0
7,excitatory_neuron,MGH118,0
7,excitatory_neuron,MGH124,0
7,excitatory_neuron,MGH125,0
7,excitatory_neuron,MGH126,0
7,excitatory_neuron,ND3,0
7,excitatory_neuron,ND4,0
7,excitatory_neuron,ND8,0
7,excitatory_neuron,P234_JAK,0
7,excitatory_neuron,P294,0
7,excitatory_neuron,P317,0
7,excitatory_neuron,P322,0
7,excitatory_neuron,Patient_4,0
7,excitatory_neuron,R5,0
7,excitatory_neuron,SF4297,0
7,excitatory_neuron,SF6996,0
7,excitatory_neuron,SF9259R,0
7,excitatory_neuron,SF9259S,0
7,excitatory_neuron,SF10022,0
7,excitatory_neuron,SF10127,0
7,excitatory_neuron,SF11159,0
7,excitatory_neuron,SF11209,0
7,excitatory_neuron,SF11232,0
7,excitatory_neuron,SF11247,0
7,excitatory_neuron,SF11644,0
7,excitatory_neuron,SF11956,0
7,excitatory_neuron,SF11979,0
7,excitatory_neuron,SM006,0
7,excitatory_neuron,SM011,0
7,excitatory_neuron,SM012,0
7,excitatory_neuron,SM017,0
7,excitatory_neuron,SM018,0
7,excitatory_neuron,X154,0
7,excitatory_neuron,X192,0
7,excitatory_neuron,X194,0
7,excitatory_neuron,ndGBM-01,0
7,excitatory_neuron,ndGBM-02,0
7,excitatory_neuron,ndGBM-03,0
7,excitatory_neuron,ndGBM-04,0
7,excitatory_neuron,ndGBM-05,0
7,excitatory_neuron,ndGBM-06,0
7,excitatory_neuron,ndGBM-07,0
7,excitatory_neuron,ndGBM-08,0
7,excitatory_neuron,ndGBM-09,0
7,excitatory_neuron,ndGBM-11,0
7,excitatory_neuron,rGBM-01,0
7,excitatory_neuron,rGBM-02,0
7,excitatory_neuron,rGBM-03,0
7,excitatory_neuron,rGBM-04,0
7,inhibitory_neuron,3182,0
7,inhibitory_neuron,3282,0
7,inhibitory_neuron,3295,0
7,inhibitory_neuron,BT333,0
7,inhibitory_neuron,BT346,0
7,inhibitory_neuron,BT363,0
7,inhibitory_neuron,BT364,0
7,inhibitory_neuron,BT368,0
7,inhibitory_neuron,BT389,0
7,inhibitory_neuron,BT390,0
7,inhibitory_neuron,BT397,0
7,inhibitory_neuron,BT402,0
7,inhibitory_neuron,BT407,0
7,inhibitory_neuron,BT409,0
7,inhibitory_neuron,C3L-02705,0
7,inhibitory_neuron,C3L-03405,0
7,inhibitory_neuron,C3L-03968,0
7,inhibitory_neuron,C3N-00662,0
7,inhibitory_neuron,C3N-01334,0
7,inhibitory_neuron,C3N-01798,0
7,inhibitory_neuron,C3N-01814,0
7,inhibitory_neuron,C3N-01815,0
7,inhibitory_neuron,C3N-02181,0
7,inhibitory_neuron,C3N-02188,0
7,inhibitory_neuron,C3N-02190,0
7,inhibitory_neuron,C3N-02769,0
7,inhibitory_neuron,C3N-02783,0
7,inhibitory_neuron,C3N-02784,0
7,inhibitory_neuron,C3N-03184,0
7,inhibitory_neuron,C3N-03186,0
7,inhibitory_neuron,C3N-03188,0
7,inhibitory_neuron,E10,0
7,inhibitory_neuron,E100,0
7,inhibitory_neuron,G523,0
7,inhibitory_neuron,G549,0
7,inhibitory_neuron,G566,0
7,inhibitory_neuron,G583,0
7,inhibitory_neuron,G620,0
7,inhibitory_neuron,G637,0
7,inhibitory_neuron,G729,0
7,inhibitory_neuron,G799,0
7,inhibitory_neuron,G837,0
7,inhibitory_neuron,G851,0
7,inhibitory_neuron,G910,0
7,inhibitory_neuron,G945,0
7,inhibitory_neuron,G946,0
7,inhibitory_neuron,G967,0
7,inhibitory_neuron,G983,0
7,inhibitory_neuron,G1003,0
7,inhibitory_neuron,GSM4141788,0
7,inhibitory_neuron,GSM4141789,0
7,inhibitory_neuron,GSM4141790,0
7,inhibitory_neuron,JK124,0
7,inhibitory_neuron,JK125,0
7,inhibitory_neuron,JK134,0
7,inhibitory_neuron,JK136,0
7,inhibitory_neuron,JK142,0
7,inhibitory_neuron,JK153,0
7,inhibitory_neuron,JK156,0
7,inhibitory_neuron,JK163,0
7,inhibitory_neuron,LB3018T,0
7,inhibitory_neuron,LB3579T,0
7,inhibitory_neuron,LB3612T,0
7,inhibitory_neuron,LB3667T,0
7,inhibitory_neuron,LB3771T,0
7,inhibitory_neuron,LB3836T,0
7,inhibitory_neuron,LB3851T,0
7,inhibitory_neuron,LB3853T,0
7,inhibitory_neuron,LB3854T,0
7,inhibitory_neuron,LB3864T,0
7,inhibitory_neuron,LB3865T,0
7,inhibitory_neuron,LB3869T,0
7,inhibitory_neuron,LB3871T,0
7,inhibitory_neuron,LB3914T,0
7,inhibitory_neuron,LB3915T,0
7,inhibitory_neuron,LB3931T,0
7,inhibitory_neuron,LB3944T,0
7,inhibitory_neuron,LB4003T,0
7,inhibitory_neuron,LB4006T,0
7,inhibitory_neuron,LB4015T,0
7,inhibitory_neuron,LB4024T,0
7,inhibitory_neuron,LB4034T,0
7,inhibitory_neuron,LB4059T,0
7,inhibitory_neuron,LB4075T,0
7,inhibitory_neuron,LB4101T,0
7,inhibitory_neuron,LB4117T,0
7,inhibitory_neuron,LB4180T,0
7,inhibitory_neuron,MGH102,0
7,inhibitory_neuron,MGH105,0
7,inhibitory_neuron,MGH114,0
7,inhibitory_neuron,MGH115,0
7,inhibitory_neuron,MGH118,0
7,inhibitory_neuron,MGH124,0
7,inhibitory_neuron,MGH125,0
7,inhibitory_neuron,MGH126,0
7,inhibitory_neuron,ND3,0
7,inhibitory_neuron,ND4,0
7,inhibitory_neuron,ND8,0
7,inhibitory_neuron,P234_JAK,0
7,inhibitory_neuron,P294,0
7,inhibitory_neuron,P317,0
7,inhibitory_neuron,P322,0
7,inhibitory_neuron,Patient_4,0
7,inhibitory_neuron,R5,0
7,inhibitory_neuron,SF4297,0
7,inhibitory_neuron,SF6996,0
7,inhibitory_neuron,SF9259R,0
7,inhibitory_neuron,SF9259S,0
7,inhibitory_neuron,SF10022,0
7,inhibitory_neuron,SF10127,0
7,inhibitory_neuron,SF11159,0
7,inhibitory_neuron,SF11209,0
7,inhibitory_neuron,SF11232,0
7,inhibitory_neuron,SF11247,0
7,inhibitory_neuron,SF11644,0
7,inhibitory_neuron,SF11956,0
7,inhibitory_neuron,SF11979,0
7,inhibitory_neuron,SM006,0
7,inhibitory_neuron,SM011,0
7,inhibitory_neuron,SM012,0
7,inhibitory_neuron,SM017,0
7,inhibitory_neuron,SM018,0
7,inhibitory_neuron,X154,0
7,inhibitory_neuron,X192,0
7,inhibitory_neuron,X194,0
7,inhibitory_neuron,ndGBM-01,0
7,inhibitory_neuron,ndGBM-02,0
7,inhibitory_neuron,ndGBM-03,0
7,inhibitory_neuron,ndGBM-04,0
7,inhibitory_neuron,ndGBM-05,0
7,inhibitory_neuron,ndGBM-06,0
7,inhibitory_neuron,ndGBM-07,0
7,inhibitory_neuron,ndGBM-08,0
7,inhibitory_neuron,ndGBM-09,0
7,inhibitory_neuron,ndGBM-11,0
7,inhibitory_neuron,rGBM-01,0
7,inhibitory_neuron,rGBM-02,0
7,inhibitory_neuron,rGBM-03,0
7,inhibitory_neuron,rGBM-04,0
7,oligodendrocyte,3182,0
7,oligodendrocyte,3282,0
7,oligodendrocyte,3295,6
7,oligodendrocyte,BT333,12
7,oligodendrocyte,BT346,25
7,oligodendrocyte,BT363,57
7,oligodendrocyte,BT364,53
7,oligodendrocyte,BT368,3
7,oligodendrocyte,BT389,10
7,oligodendrocyte,BT390,59
7,oligodendrocyte,BT397,12
7,oligodendrocyte,BT402,87
7,oligodendrocyte,BT407,25
7,oligodendrocyte,BT409,55
7,oligodendrocyte,C3L-02705,2
7,oligodendrocyte,C3L-03405,0
7,oligodendrocyte,C3L-03968,0
7,oligodendrocyte,C3N-00662,0
7,oligodendrocyte,C3N-01334,0
7,oligodendrocyte,C3N-01798,0
7,oligodendrocyte,C3N-01814,6
7,oligodendrocyte,C3N-01815,4
7,oligodendrocyte,C3N-02181,8
7,oligodendrocyte,C3N-02188,0
7,oligodendrocyte,C3N-02190,0
7,oligodendrocyte,C3N-02769,0
7,oligodendrocyte,C3N-02783,0
7,oligodendrocyte,C3N-02784,5
7,oligodendrocyte,C3N-03184,0
7,oligodendrocyte,C3N-03186,2
7,oligodendrocyte,C3N-03188,1
7,oligodendrocyte,E10,0
7,oligodendrocyte,E100,0
7,oligodendrocyte,G523,0
7,oligodendrocyte,G549,0
7,oligodendrocyte,G566,1
7,oligodendrocyte,G583,6
7,oligodendrocyte,G620,0
7,oligodendrocyte,G637,0
7,oligodendrocyte,G729,3
7,oligodendrocyte,G799,0
7,oligodendrocyte,G837,0
7,oligodendrocyte,G851,0
7,oligodendrocyte,G910,26
7,oligodendrocyte,G945,8
7,oligodendrocyte,G946,27
7,oligodendrocyte,G967,5
7,oligodendrocyte,G983,280
7,oligodendrocyte,G1003,24
7,oligodendrocyte,GSM4141788,2
7,oligodendrocyte,GSM4141789,45
7,oligodendrocyte,GSM4141790,4
7,oligodendrocyte,JK124,0
7,oligodendrocyte,JK125,0
7,oligodendrocyte,JK134,3
7,oligodendrocyte,JK136,2
7,oligodendrocyte,JK142,22
7,oligodendrocyte,JK153,1
7,oligodendrocyte,JK156,3
7,oligodendrocyte,JK163,6
7,oligodendrocyte,LB3018T,0
7,oligodendrocyte,LB3579T,1
7,oligodendrocyte,LB3612T,5
7,oligodendrocyte,LB3667T,48
7,oligodendrocyte,LB3771T,1
7,oligodendrocyte,LB3836T,0
7,oligodendrocyte,LB3851T,0
7,oligodendrocyte,LB3853T,0
7,oligodendrocyte,LB3854T,1
7,oligodendrocyte,LB3864T,32
7,oligodendrocyte,LB3865T,2
7,oligodendrocyte,LB3869T,1
7,oligodendrocyte,LB3871T,0
7,oligodendrocyte,LB3914T,2
7,oligodendrocyte,LB3915T,1
7,oligodendrocyte,LB3931T,4
7,oligodendrocyte,LB3944T,2
7,oligodendrocyte,LB4003T,3
7,oligodendrocyte,LB4006T,0
7,oligodendrocyte,LB4015T,0
7,oligodendrocyte,LB4024T,0
7,oligodendrocyte,LB4034T,5
7,oligodendrocyte,LB4059T,4
7,oligodendrocyte,LB4075T,22
7,oligodendrocyte,LB4101T,2
7,oligodendrocyte,LB4117T,0
7,oligodendrocyte,LB4180T,0
7,oligodendrocyte,MGH102,1
7,oligodendrocyte,MGH105,0
7,oligodendrocyte,MGH114,0
7,oligodendrocyte,MGH115,0
7,oligodendrocyte,MGH118,2
7,oligodendrocyte,MGH124,0
7,oligodendrocyte,MGH125,1
7,oligodendrocyte,MGH126,4
7,oligodendrocyte,ND3,0
7,oligodendrocyte,ND4,0
7,oligodendrocyte,ND8,0
7,oligodendrocyte,P234_JAK,0
7,oligodendrocyte,P294,0
7,oligodendrocyte,P317,5
7,oligodendrocyte,P322,0
7,oligodendrocyte,Patient_4,0
7,oligodendrocyte,R5,1
7,oligodendrocyte,SF4297,0
7,oligodendrocyte,SF6996,0
7,oligodendrocyte,SF9259R,0
7,oligodendrocyte,SF9259S,0
7,oligodendrocyte,SF10022,0
7,oligodendrocyte,SF10127,0
7,oligodendrocyte,SF11159,37
7,oligodendrocyte,SF11209,20
7,oligodendrocyte,SF11232,23
7,oligodendrocyte,SF11247,6
7,oligodendrocyte,SF11644,0
7,oligodendrocyte,SF11956,1
7,oligodendrocyte,SF11979,1
7,oligodendrocyte,SM006,0
7,oligodendrocyte,SM011,34
7,oligodendrocyte,SM012,12
7,oligodendrocyte,SM017,3
7,oligodendrocyte,SM018,31
7,oligodendrocyte,X154,7
7,oligodendrocyte,X192,9
7,oligodendrocyte,X194,86
7,oligodendrocyte,ndGBM-01,1
7,oligodendrocyte,ndGBM-02,1
7,oligodendrocyte,ndGBM-03,0
7,oligodendrocyte,ndGBM-04,1
7,oligodendrocyte,ndGBM-05,4
7,oligodendrocyte,ndGBM-06,17
7,oligodendrocyte,ndGBM-07,49
7,oligodendrocyte,ndGBM-08,1
7,oligodendrocyte,ndGBM-09,1
7,oligodendrocyte,ndGBM-11,0
7,oligodendrocyte,rGBM-01,62
7,oligodendrocyte,rGBM-02,2
7,oligodendrocyte,rGBM-03,11
7,oligodendrocyte,rGBM-04,92
8,excitatory_neuron,3182,0
8,excitatory_neuron,3282,0
8,excitatory_neuron,3295,0
8,excitatory_neuron,BT333,0
8,excitatory_neuron,BT346,0
8,excitatory_neuron,BT363,0
8,excitatory_neuron,BT364,0
8,excitatory_neuron,BT368,0
8,excitatory_neuron,BT389,0
8,excitatory_neuron,BT390,0
8,excitatory_neuron,BT397,0
